project, size, inversion-ratio, thr  eads, run, time, instructions, cycles, context-switches, cache-misses, L1-dcache-load-misses, stalled-cycles-frontend, stalled-cycles-backend
Rust, 64, 100, 16, 5, 10.25, 83012724, 89110963, 100, 259147, 1418172, 13918222, 32539517
Rust, 64, 100, 16, 6, 9.37, 79374824, 90704292, 130, 260732, 1430776, 13231137, 31964122
Rust, 64, 100, 16, 7, 9.99, 79470701, 90569597, 124, 261873, 1431323, 13754651, 32286258
Rust, 64, 100, 16, 8, 9.84, 79746428, 89219649, 119, 258214, 1453691, 14047374, 32850617
Rust, 64, 100, 32, 1, 18.97, 84496552, 105530627, 277, 361993, 1483738, 19435478, 35983392
Rust, 64, 100, 32, 2, 19.53, 83905341, 102095575, 274, 352168, 1502660, 17281942, 36000896
Rust, 64, 100, 32, 3, 18.23, 85003216, 102356263, 257, 321411, 1514869, 17894309, 35192282
Rust, 64, 100, 32, 4, 18.02, 84179994, 105156363, 277, 313747, 1490388, 18336510, 35329405
Rust, 64, 100, 32, 5, 18.28, 84048711, 103176220, 269, 325369, 1483536, 17097583, 35516496
Rust, 64, 100, 32, 6, 18.49, 86959979, 99319892, 282, 362311, 1501956, 17610753, 36715291
Rust, 64, 100, 32, 7, 18.48, 83051122, 105754848, 264, 361859, 1492142, 19033369, 35258538
Rust, 64, 100, 32, 8, 17.84, 84799930, 99749397, 289, 358459, 1530257, 17233608, 36489824
Rust, 1024, 0, 1, 1, .13, 76408408, 79959621, 3, 180688, 1370070, 11111454, 28511327
Rust, 1024, 0, 1, 2, .13, 76338311, 80120638, 4, 180167, 1391727, 11429127, 28390663
Rust, 1024, 0, 1, 3, .14, 76519010, 80689328, 3, 180060, 1372137, 11387661, 28307348
Rust, 1024, 0, 1, 4, .13, 76482527, 79812914, 3, 179364, 1354005, 11079453, 28332640
Rust, 1024, 0, 1, 5, .13, 76426342, 80874232, 3, 180112, 1388016, 11293133, 28392861
Rust, 1024, 0, 1, 6, .14, 76549000, 79154943, 4, 181747, 1387105, 11503286, 28636535
Rust, 1024, 0, 1, 7, .13, 76378845, 78857144, 4, 180952, 1380631, 11529931, 28323066
Rust, 1024, 0, 1, 8, .14, 76348358, 79086852, 3, 178900, 1368489, 11266963, 28219803
Rust, 1024, 0, 2, 1, .46, 76543768, 80724227, 4, 193009, 1370643, 11489766, 28236064
Rust, 1024, 0, 2, 2, .45, 76588069, 80031563, 4, 188172, 1392220, 11498131, 28519075
Rust, 1024, 0, 2, 3, .46, 76676233, 80123424, 4, 184487, 1380918, 11618087, 28697366
Rust, 1024, 0, 2, 4, .46, 76675699, 79917803, 5, 186086, 1406252, 11406561, 28562637
Rust, 1024, 0, 2, 5, .46, 76677133, 79825816, 5, 187505, 1381111, 11191423, 28691147
Rust, 1024, 0, 2, 6, .45, 76643889, 79933358, 4, 186615, 1396379, 11438847, 28680428
Rust, 1024, 0, 2, 7, .47, 76561081, 80183840, 4, 187316, 1381094, 11359731, 28510193
Rust, 1024, 0, 2, 8, .45, 76582748, 81091726, 4, 187362, 1358063, 11766414, 28561839
Rust, 1024, 0, 4, 1, 1.90, 77216387, 81852151, 17, 201170, 1381084, 11842207, 29166272
Rust, 1024, 0, 4, 2, 2.06, 77165305, 81729682, 12, 199406, 1376663, 11530727, 29401102
Rust, 1024, 0, 4, 3, 1.91, 77166096, 81606782, 13, 201472, 1394981, 11756123, 29699398
Rust, 1024, 0, 4, 4, 2.16, 77128153, 81516236, 17, 199676, 1411540, 11813775, 29274262
Rust, 1024, 0, 4, 5, 2.11, 77196436, 81810356, 16, 199398, 1383471, 12154784, 29637014
Rust, 1024, 0, 4, 6, 2.08, 77037071, 81843526, 17, 199830, 1361653, 11740671, 29271701
Rust, 1024, 0, 4, 7, 2.01, 77146110, 81734855, 13, 197584, 1389053, 11765181, 29392419
Rust, 1024, 0, 4, 8, 1.85, 77144041, 81230499, 14, 196276, 1389984, 11917644, 29631920
Rust, 1024, 0, 8, 1, 4.96, 78459306, 84003855, 51, 220845, 1402618, 12380819, 30877484
Rust, 1024, 0, 8, 2, 4.54, 78106056, 84254496, 59, 224022, 1393561, 12553785, 30246048
Rust, 1024, 0, 8, 3, 5.38, 78064090, 83969438, 46, 219332, 1363716, 12243865, 30027871
Rust, 1024, 0, 8, 4, 4.80, 78142204, 84063238, 49, 221530, 1393195, 12785551, 30306507
Rust, 1024, 0, 8, 5, 4.76, 77989896, 83949558, 58, 222005, 1404871, 11957561, 30489989
Rust, 1024, 0, 8, 6, 5.11, 77910323, 84226601, 54, 221738, 1431320, 12076199, 30514852
Rust, 1024, 0, 8, 7, 5.25, 78154302, 84901105, 49, 218871, 1391710, 12259526, 29948092
Rust, 1024, 0, 8, 8, 5.20, 78169846, 84991234, 54, 222168, 1375961, 12183994, 30178873
Rust, 1024, 0, 16, 1, 10.32, 79678068, 88785492, 123, 260743, 1427249, 13994276, 32455936
Rust, 1024, 0, 16, 2, 9.34, 81310946, 88766209, 113, 268555, 1420191, 13896179, 31836524
Rust, 1024, 0, 16, 3, 9.72, 79834663, 92285374, 123, 253856, 1449963, 13749805, 32434297
Rust, 1024, 0, 16, 4, 9.72, 80433175, 91077068, 112, 256069, 1433337, 14035390, 32761649
Rust, 1024, 0, 16, 5, 9.54, 79786495, 90309800, 130, 259506, 1425213, 14043093, 32507039
Rust, 1024, 0, 16, 6, 10.05, 80269209, 91743006, 123, 248565, 1423605, 14330953, 31930853
Rust, 1024, 0, 16, 7, 9.23, 80168192, 88500834, 140, 253222, 1424253, 14895743, 31392277
Rust, 1024, 0, 16, 8, 9.45, 79948054, 89258754, 129, 263199, 1456483, 14120511, 32147807
Rust, 1024, 0, 32, 1, 18.87, 84276608, 102593155, 265, 338838, 1498898, 17528304, 36924091
Rust, 1024, 0, 32, 2, 17.92, 86177847, 104144853, 269, 335017, 1518879, 17850460, 37081790
Rust, 1024, 0, 32, 3, 17.68, 83341815, 106618579, 278, 361939, 1487253, 17314129, 36543409
Rust, 1024, 0, 32, 4, 18.54, 85196097, 102101457, 226, 334702, 1472226, 17250058, 35898616
Rust, 1024, 0, 32, 5, 19.25, 83708251, 101315416, 258, 339826, 1484730, 18345405, 36750651
Rust, 1024, 0, 32, 6, 19.00, 85334732, 99227680, 259, 354160, 1483829, 17165655, 36661948
Rust, 1024, 0, 32, 7, 18.57, 84275407, 100665668, 281, 337994, 1492345, 17715029, 36515856
Rust, 1024, 0, 32, 8, 19.65, 85871914, 99943598, 247, 342514, 1491951, 17099895, 35408832
Rust, 1024, 25, 1, 1, .17, 76328144, 79692522, 3, 179616, 1400566, 11249622, 28657579
Rust, 1024, 25, 1, 2, .18, 76315088, 80357147, 3, 181233, 1376459, 12040436, 28819027
Rust, 1024, 25, 1, 3, .17, 76383810, 79229982, 4, 181909, 1369816, 11426215, 28338325
Rust, 1024, 25, 1, 4, .18, 76368372, 79067175, 3, 180037, 1375543, 12231440, 28517001
Rust, 1024, 25, 1, 5, .17, 76420652, 79307594, 3, 180650, 1379287, 11851873, 28779822
Rust, 1024, 25, 1, 6, .18, 76478794, 79817718, 4, 181873, 1398452, 11276045, 28055852
Rust, 1024, 25, 1, 7, .17, 76402987, 79081540, 3, 182573, 1336063, 11461525, 28436226
Rust, 1024, 25, 1, 8, .17, 76469586, 79239631, 3, 183064, 1367653, 11119448, 28578954
Rust, 1024, 25, 2, 1, .48, 76659054, 80009521, 4, 184020, 1386465, 11555876, 28709882
Rust, 1024, 25, 2, 2, .49, 76620712, 79625402, 5, 187287, 1383642, 11628364, 28451443
Rust, 1024, 25, 2, 3, .49, 76596632, 80616696, 4, 188649, 1341284, 11285241, 28767064
Rust, 1024, 25, 2, 4, .47, 76714883, 79917811, 4, 185103, 1390091, 11451277, 29007749
Rust, 1024, 25, 2, 5, .49, 76634133, 80365061, 5, 185360, 1380199, 11529603, 28253011
Rust, 1024, 25, 2, 6, .48, 76530551, 79905906, 4, 185083, 1392704, 11467566, 28656591
Rust, 1024, 25, 2, 7, .48, 76693922, 80306786, 4, 186717, 1378133, 12466324, 28678136
Rust, 1024, 25, 2, 8, .48, 76557988, 80453799, 4, 185715, 1388167, 11785500, 28592186
Rust, 1024, 25, 4, 1, 2.17, 77268470, 81785247, 15, 198774, 1345341, 11929688, 29328358
Rust, 1024, 25, 4, 2, 2.14, 77274327, 81483888, 15, 199553, 1379289, 11856992, 29272908
Rust, 1024, 25, 4, 3, 2.01, 77370599, 81361260, 12, 199193, 1386508, 11773423, 29195519
Rust, 1024, 25, 4, 4, 2.03, 77215683, 81632079, 17, 200562, 1385310, 11950709, 29382721
Rust, 1024, 25, 4, 5, 2.13, 77368080, 81333794, 12, 201397, 1378738, 11959497, 29282867
Rust, 1024, 25, 4, 6, 2.24, 77193936, 81638539, 17, 199332, 1388494, 11929872, 29655287
Rust, 1024, 25, 4, 7, 2.13, 77398503, 81936398, 12, 200891, 1370431, 11858145, 29284822
Rust, 1024, 25, 4, 8, 2.17, 77141373, 81472722, 15, 202967, 1413259, 12023171, 29084502
Rust, 1024, 25, 8, 1, 5.20, 78509251, 84131476, 54, 220583, 1385212, 12331447, 30349773
Rust, 1024, 25, 8, 2, 4.95, 77909400, 83909598, 63, 221406, 1384203, 12334210, 30295285
Rust, 1024, 25, 8, 3, 5.28, 77864422, 85560972, 39, 222178, 1390474, 12151450, 30239839
Rust, 1024, 25, 8, 4, 5.39, 78131393, 84597001, 56, 220522, 1403468, 12892995, 30018879
Rust, 1024, 25, 8, 5, 5.62, 78137371, 84191766, 52, 220323, 1407596, 12273304, 30126094
Rust, 1024, 25, 8, 6, 4.87, 78153086, 83944210, 55, 221866, 1409753, 12753771, 30000336
Rust, 1024, 25, 8, 7, 5.01, 78053162, 84203396, 60, 218911, 1387558, 12826653, 30348109
Rust, 1024, 25, 8, 8, 5.28, 78020981, 84004483, 51, 222656, 1416746, 12337577, 30697050
Rust, 1024, 25, 16, 1, 9.49, 79872853, 90768746, 120, 250483, 1446963, 13601819, 31986931
Rust, 1024, 25, 16, 2, 9.70, 80727454, 91410659, 130, 257353, 1428418, 14008237, 32653213
Rust, 1024, 25, 16, 3, 8.84, 80084116, 88862560, 126, 258419, 1457550, 14470322, 32425294
Rust, 1024, 25, 16, 4, 9.94, 79942589, 90905916, 113, 268680, 1410621, 14562507, 31849675
Rust, 1024, 25, 16, 5, 10.24, 80312594, 90498151, 132, 251568, 1435787, 14566088, 33553635
Rust, 1024, 25, 16, 6, 10.79, 79968895, 90643801, 132, 250602, 1423736, 14389582, 32446583
Rust, 1024, 25, 16, 7, 9.76, 79439472, 89751387, 124, 258436, 1430073, 14042415, 32262272
Rust, 1024, 25, 16, 8, 10.01, 79764517, 92225721, 131, 264217, 1430787, 13665964, 32415435
Rust, 1024, 25, 32, 1, 18.22, 84130497, 108724003, 260, 312616, 1517415, 16803268, 36283146
Rust, 1024, 25, 32, 2, 19.03, 84883857, 101042583, 249, 360556, 1541805, 17802455, 36573816
Rust, 1024, 25, 32, 3, 18.43, 84988485, 108828864, 252, 326018, 1504411, 18361531, 36869580
Rust, 1024, 25, 32, 4, 17.47, 88631303, 98932902, 271, 312460, 1503714, 17584688, 35816409
Rust, 1024, 25, 32, 5, 19.13, 84370985, 106596919, 288, 367086, 1509556, 17308395, 35505864
Rust, 1024, 25, 32, 6, 18.20, 85033950, 100924055, 247, 318981, 1501350, 17939863, 38692335
Rust, 1024, 25, 32, 7, 19.30, 85132658, 96997636, 294, 360393, 1502491, 17505648, 35800361
Rust, 1024, 25, 32, 8, 19.60, 86361185, 107621953, 244, 341431, 1497320, 17179253, 35644558
Rust, 1024, 50, 1, 1, .18, 76495413, 79044076, 3, 182172, 1375417, 11554236, 28490411
Rust, 1024, 50, 1, 2, .18, 76443957, 79308036, 3, 182276, 1396168, 11287407, 28496092
Rust, 1024, 50, 1, 3, .18, 76436663, 79142566, 4, 181186, 1380524, 11193098, 28405897
Rust, 1024, 50, 1, 4, .18, 76327369, 79156151, 3, 180123, 1363481, 11444379, 28224950
Rust, 1024, 50, 1, 5, .18, 76366495, 79039905, 3, 180083, 1367510, 10929340, 28046919
Rust, 1024, 50, 1, 6, .18, 76477058, 79279061, 4, 182281, 1389039, 11480580, 28523026
Rust, 1024, 50, 1, 7, .18, 76432307, 79274628, 4, 180870, 1388262, 11070251, 28649844
Rust, 1024, 50, 1, 8, .18, 76432162, 80125249, 4, 181786, 1388196, 11274130, 28609320
Rust, 1024, 50, 2, 1, .48, 76625080, 80365770, 4, 187223, 1390868, 11718192, 28928283
Rust, 1024, 50, 2, 2, .49, 76663066, 80088216, 5, 186742, 1368126, 11300423, 28634556
Rust, 1024, 50, 2, 3, .47, 76593403, 80032368, 5, 188423, 1368874, 11140383, 28725760
Rust, 1024, 50, 2, 4, .49, 76737858, 80428398, 4, 187552, 1367252, 11561792, 28996365
Rust, 1024, 50, 2, 5, .49, 76609340, 80282113, 4, 187233, 1382430, 11636076, 28774599
Rust, 1024, 50, 2, 6, .49, 76663366, 81446641, 6, 187943, 1379425, 11560085, 28872130
Rust, 1024, 50, 2, 7, .48, 76630571, 79520998, 4, 186232, 1405193, 11271299, 29105399
Rust, 1024, 50, 2, 8, .48, 76706044, 79430048, 4, 186920, 1370804, 11584436, 28057617
Rust, 1024, 50, 4, 1, 2.13, 77201483, 82251353, 12, 200216, 1391555, 11933380, 29107827
Rust, 1024, 50, 4, 2, 1.94, 77179662, 82570705, 14, 198943, 1411290, 11758996, 28980382
Rust, 1024, 50, 4, 3, 2.13, 77108616, 81681575, 15, 199443, 1390470, 11807770, 29566808
Rust, 1024, 50, 4, 4, 2.12, 77231777, 82256908, 16, 199358, 1384613, 11898148, 29032082
Rust, 1024, 50, 4, 5, 2.02, 77109431, 82560224, 11, 197744, 1399905, 11948998, 29186373
Rust, 1024, 50, 4, 6, 2.07, 77276668, 81799050, 13, 198635, 1381992, 11953528, 29131614
Rust, 1024, 50, 4, 7, 2.13, 77241901, 81218679, 14, 201375, 1418320, 11821379, 29601076
Rust, 1024, 50, 4, 8, 2.00, 77238204, 81962119, 19, 199827, 1379867, 11940358, 29145420
Rust, 1024, 50, 8, 1, 5.20, 78196522, 83726600, 45, 220884, 1409172, 12324133, 29636553
Rust, 1024, 50, 8, 2, 5.08, 77954557, 84488630, 58, 222138, 1404574, 12376578, 30291523
Rust, 1024, 50, 8, 3, 5.08, 78037707, 84878994, 56, 220024, 1399841, 12576412, 30260530
Rust, 1024, 50, 8, 4, 5.30, 78860232, 84128603, 57, 222477, 1396639, 12759188, 30198990
Rust, 1024, 50, 8, 5, 5.50, 78209749, 84128194, 53, 222133, 1405004, 12383487, 29720406
Rust, 1024, 50, 8, 6, 5.11, 78769580, 85295799, 43, 221076, 1409545, 12507655, 30384019
Rust, 1024, 50, 8, 7, 5.04, 78132427, 84782505, 44, 216363, 1399940, 12689546, 30711069
Rust, 1024, 50, 8, 8, 5.45, 78254968, 84050018, 53, 222593, 1384433, 12683253, 30645826
Rust, 1024, 50, 16, 1, 9.64, 80593349, 88924861, 131, 265326, 1431783, 13887314, 31789948
Rust, 1024, 50, 16, 2, 9.22, 79320339, 89945868, 134, 255356, 1409866, 14349034, 32417710
Rust, 1024, 50, 16, 3, 9.17, 79719756, 91145229, 127, 253749, 1453056, 14611379, 31867285
Rust, 1024, 50, 16, 4, 9.93, 81120004, 91197484, 127, 250211, 1425305, 13668777, 32584985
Rust, 1024, 50, 16, 5, 10.46, 80405692, 88903523, 123, 261245, 1438749, 14117433, 32187020
Rust, 1024, 50, 16, 6, 9.70, 79546734, 89346140, 113, 263596, 1432196, 14480190, 32019560
Rust, 1024, 50, 16, 7, 10.28, 79470205, 89812140, 126, 256415, 1440121, 13921596, 32477575
Rust, 1024, 50, 16, 8, 10.01, 79364476, 88266329, 131, 256051, 1430417, 14367462, 32338632
Rust, 1024, 50, 32, 1, 16.25, 85667703, 105761035, 263, 333909, 1455983, 19137418, 37134348
Rust, 1024, 50, 32, 2, 18.20, 84446150, 105887500, 296, 347143, 1501732, 18490749, 39878399
Rust, 1024, 50, 32, 3, 16.47, 86403595, 110160405, 199, 316126, 1475223, 17476624, 35951919
Rust, 1024, 50, 32, 4, 18.03, 84653834, 103885583, 270, 356660, 1488735, 17834821, 34904863
Rust, 1024, 50, 32, 5, 19.76, 83533975, 101837050, 289, 335677, 1505326, 17871221, 35417448
Rust, 1024, 50, 32, 6, 17.66, 84550300, 104130703, 244, 330375, 1481759, 19518634, 34992175
Rust, 1024, 50, 32, 7, 18.20, 83423955, 109813298, 268, 330168, 1486801, 17965171, 35963150
Rust, 1024, 50, 32, 8, 17.05, 88094793, 102196539, 235, 356475, 1494209, 17841625, 36273603
Rust, 1024, 75, 1, 1, .17, 76454694, 80477188, 4, 181637, 1378724, 11132360, 28458382
Rust, 1024, 75, 1, 2, .17, 76376380, 80072836, 3, 180170, 1360055, 11307729, 28769740
Rust, 1024, 75, 1, 3, .17, 76365043, 79381860, 4, 182014, 1362563, 11443924, 28243813
Rust, 1024, 75, 1, 4, .17, 76467506, 79981737, 4, 181240, 1388447, 11440126, 28302203
Rust, 1024, 75, 1, 5, .18, 76353789, 79421759, 4, 181414, 1348988, 11128717, 28638458
Rust, 1024, 75, 1, 6, .17, 76458978, 78993810, 3, 180688, 1367542, 11200429, 28988860
Rust, 1024, 75, 1, 7, .17, 76343328, 79114705, 3, 179589, 1361594, 11191838, 28458085
Rust, 1024, 75, 1, 8, .17, 76445698, 79404054, 3, 179448, 1381569, 11367014, 28436115
Rust, 1024, 75, 2, 1, .48, 76641928, 79935660, 4, 183446, 1378976, 11443146, 28468755
Rust, 1024, 75, 2, 2, .48, 76604604, 79849011, 5, 188447, 1367141, 11459392, 28878760
Rust, 1024, 75, 2, 3, .48, 76563305, 81522594, 5, 187897, 1400086, 11254803, 29055825
Rust, 1024, 75, 2, 4, .48, 76593112, 81301047, 4, 187269, 1380868, 11570676, 28759744
Rust, 1024, 75, 2, 5, .48, 76620069, 80389551, 4, 185852, 1361196, 11478735, 28485278
Rust, 1024, 75, 2, 6, .48, 76577074, 80454948, 5, 186717, 1398381, 11329281, 28436302
Rust, 1024, 75, 2, 7, .48, 76596838, 80268969, 4, 190521, 1372156, 11563415, 28759114
Rust, 1024, 75, 2, 8, .48, 76572252, 78960448, 4, 186054, 1378742, 11552352, 28328112
Rust, 1024, 75, 4, 1, 2.14, 77268853, 81459589, 15, 198643, 1380876, 11802894, 29298494
Rust, 1024, 75, 4, 2, 2.00, 77037235, 81763709, 15, 197888, 1392506, 11901895, 29690323
Rust, 1024, 75, 4, 3, 2.04, 77200369, 80868422, 14, 200533, 1381407, 11611510, 29347162
Rust, 1024, 75, 4, 4, 2.03, 77238771, 81997950, 14, 202865, 1379993, 11781221, 29219094
Rust, 1024, 75, 4, 5, 2.05, 77346050, 81896609, 14, 201981, 1367488, 12594623, 29429982
Rust, 1024, 75, 4, 6, 2.12, 77317081, 81150995, 13, 196329, 1395218, 12629316, 29381097
Rust, 1024, 75, 4, 7, 2.25, 77194566, 81448951, 11, 199949, 1386177, 11909040, 29360664
Rust, 1024, 75, 4, 8, 2.03, 77216542, 81264117, 19, 202451, 1570791, 11728528, 28842308
Rust, 1024, 75, 8, 1, 5.46, 78129961, 84635631, 55, 219931, 1420747, 12542218, 30672098
Rust, 1024, 75, 8, 2, 5.21, 77910591, 84993109, 50, 218055, 1416901, 12814244, 30483657
Rust, 1024, 75, 8, 3, 5.41, 78058724, 84510654, 52, 221754, 1394070, 12635359, 30379397
Rust, 1024, 75, 8, 4, 5.56, 78087626, 84527303, 53, 217696, 1395899, 12397604, 30118448
Rust, 1024, 75, 8, 5, 5.28, 78195508, 83906146, 60, 222582, 1394843, 12459574, 30169539
Rust, 1024, 75, 8, 6, 5.50, 78100199, 85133246, 48, 221338, 1427338, 12407135, 30259361
Rust, 1024, 75, 8, 7, 5.54, 78179785, 84318878, 47, 218090, 1423214, 12214525, 30047006
Rust, 1024, 75, 8, 8, 5.25, 78126465, 83610397, 53, 222611, 1407756, 12576588, 29813083
Rust, 1024, 75, 16, 1, 9.77, 80834495, 90452087, 138, 255860, 1428545, 13700207, 32577841
Rust, 1024, 75, 16, 2, 9.33, 80701116, 90670749, 117, 255690, 1433165, 14278490, 31925871
Rust, 1024, 75, 16, 3, 9.80, 79435842, 89974267, 118, 252231, 1424695, 14865457, 32156789
Rust, 1024, 75, 16, 4, 9.34, 80874536, 90603717, 117, 267503, 1450506, 13680398, 32013193
Rust, 1024, 75, 16, 5, 10.30, 79692720, 91004658, 113, 275591, 1422659, 14631254, 32463228
Rust, 1024, 75, 16, 6, 10.18, 79608047, 90218710, 120, 273003, 1426788, 13967324, 32343271
Rust, 1024, 75, 16, 7, 9.39, 79672034, 90518443, 117, 268573, 1442961, 14396505, 32902827
Rust, 1024, 75, 16, 8, 9.99, 80997348, 89124961, 138, 254252, 1435625, 14201224, 33525286
Rust, 1024, 75, 32, 1, 16.88, 84554849, 100437651, 277, 328643, 1514887, 17542983, 35997169
Rust, 1024, 75, 32, 2, 16.88, 83475691, 102271740, 279, 328587, 1509469, 17471493, 37063481
Rust, 1024, 75, 32, 3, 19.27, 84567660, 109437721, 262, 314306, 1488933, 18105725, 34220024
Rust, 1024, 75, 32, 4, 19.08, 84625890, 101538358, 283, 310343, 1493630, 18413811, 36924797
Rust, 1024, 75, 32, 5, 17.69, 86193239, 106941312, 256, 294332, 1468222, 16449158, 35543198
Rust, 1024, 75, 32, 6, 18.81, 84344489, 99736381, 250, 304905, 1458778, 18204733, 34933114
Rust, 1024, 75, 32, 7, 18.18, 83703903, 102377212, 267, 308320, 1500750, 17775123, 35750522
Rust, 1024, 75, 32, 8, 17.94, 84731365, 105003003, 260, 360613, 1454402, 18584033, 35900459
Rust, 1024, 100, 1, 1, .10, 76410388, 80999017, 3, 182840, 1326461, 13001907, 32921029
Rust, 1024, 100, 1, 2, .12, 76486893, 80249857, 3, 181161, 1373182, 11333815, 28889260
Rust, 1024, 100, 1, 3, .14, 76525415, 79859105, 4, 181695, 1392222, 12106871, 28679508
Rust, 1024, 100, 1, 4, .13, 76400101, 79707335, 4, 180168, 1365267, 11406101, 28204717
Rust, 1024, 100, 1, 5, .13, 76504905, 79190949, 5, 182077, 1374933, 11222237, 28690753
Rust, 1024, 100, 1, 6, .14, 76398720, 79741763, 4, 180963, 1365538, 11671232, 28629447
Rust, 1024, 100, 1, 7, .13, 76374717, 78894471, 5, 181989, 1361642, 11439841, 28899945
Rust, 1024, 100, 1, 8, .14, 76490247, 79535771, 3, 179856, 1388726, 11376897, 28571963
Rust, 1024, 100, 2, 1, .46, 76632413, 80030113, 4, 187336, 1378621, 11216481, 28498138
Rust, 1024, 100, 2, 2, .46, 76490398, 80433391, 4, 188414, 1369722, 11571507, 28791547
Rust, 1024, 100, 2, 3, .45, 76620024, 79851854, 4, 185458, 1399385, 11044826, 28592275
Rust, 1024, 100, 2, 4, .45, 76624407, 80198599, 4, 185466, 1381340, 11336342, 28417025
Rust, 1024, 100, 2, 5, .45, 76605435, 80806125, 4, 187635, 1343199, 11520353, 28687012
Rust, 1024, 100, 2, 6, .46, 76598194, 79866863, 4, 188202, 1381118, 11612897, 28172954
Rust, 1024, 100, 2, 7, .45, 76592970, 79202424, 5, 186763, 1370776, 11747412, 28853920
Rust, 1024, 100, 2, 8, .46, 76660944, 79956790, 4, 188925, 1381529, 11589494, 28670774
Rust, 1024, 100, 4, 1, 2.11, 77260182, 82094211, 12, 201813, 1381544, 11980436, 29105109
Rust, 1024, 100, 4, 2, 2.21, 77242125, 80676932, 15, 197795, 1367261, 11882340, 28969937
Rust, 1024, 100, 4, 3, 2.09, 77035269, 81314845, 18, 201327, 1384072, 11804882, 29468791
Rust, 1024, 100, 4, 4, 2.08, 77098613, 81950568, 17, 200963, 1372455, 11968622, 29039635
Rust, 1024, 100, 4, 5, 2.13, 77285738, 81786578, 16, 200419, 1383820, 11827320, 29441760
Rust, 1024, 100, 4, 6, 2.16, 77078580, 81624895, 15, 201912, 1386594, 12349271, 29433497
Rust, 1024, 100, 4, 7, 2.19, 77270728, 81916909, 16, 197935, 1381458, 11884151, 29621191
Rust, 1024, 100, 4, 8, 2.16, 77105350, 80782761, 13, 199799, 1385394, 11592102, 29235945
Rust, 1024, 100, 8, 1, 5.18, 77786200, 84342069, 58, 219282, 1392728, 13122878, 30028343
Rust, 1024, 100, 8, 2, 5.53, 78226064, 84207317, 53, 221305, 1395928, 13396435, 30610905
Rust, 1024, 100, 8, 3, 4.58, 78132675, 84164287, 40, 220344, 1398490, 12249161, 30209562
Rust, 1024, 100, 8, 4, 5.56, 78133852, 83867830, 53, 219725, 1391113, 12131747, 30568275
Rust, 1024, 100, 8, 5, 5.63, 78320895, 83720925, 42, 220549, 1402877, 12499678, 30257023
Rust, 1024, 100, 8, 6, 4.42, 78057937, 84691679, 53, 223185, 1387536, 12547502, 30129768
Rust, 1024, 100, 8, 7, 4.55, 77926025, 83769820, 52, 223174, 1407815, 12609898, 29851821
Rust, 1024, 100, 8, 8, 5.41, 78600735, 83077757, 57, 221634, 1402444, 12326935, 30523446
Rust, 1024, 100, 16, 1, 9.83, 80896732, 89369702, 135, 243736, 1440419, 14102039, 31701044
Rust, 1024, 100, 16, 2, 9.33, 79518881, 88457375, 123, 246261, 1440026, 13589590, 33044914
Rust, 1024, 100, 16, 3, 10.39, 80264990, 89283837, 127, 280890, 1432464, 14062393, 32081101
Rust, 1024, 100, 16, 4, 9.55, 79607902, 88961841, 129, 255485, 1436723, 14433652, 32228466
Rust, 1024, 100, 16, 5, 9.48, 80018629, 89496568, 115, 253447, 1437051, 13615259, 31911322
Rust, 1024, 100, 16, 6, 9.87, 80320276, 89065207, 132, 251763, 1428906, 14307286, 31937347
Rust, 1024, 100, 16, 7, 9.15, 79657208, 90193850, 121, 258863, 1431055, 14364418, 32320381
Rust, 1024, 100, 16, 8, 9.49, 80004134, 90174869, 126, 254413, 1423602, 14121718, 32252906
Rust, 1024, 100, 32, 1, 21.17, 83086881, 103509390, 273, 352977, 1471057, 16982151, 35809469
Rust, 1024, 100, 32, 2, 18.63, 87785101, 105729538, 271, 327006, 1471804, 18134206, 36144055
Rust, 1024, 100, 32, 3, 18.75, 86604548, 103474703, 267, 359985, 1531852, 17477909, 35150168
